"peiid","siteiid","ecositeid","ecositenm","ecositecorrdate","es_classifier","siteecositehistory.classifier","es_selection_method","upedonid","siteobsiid","usiteid","site_id","pedon_id","obsdate","obs_date","utmzone","utmeasting","utmnorthing","horizdatnm","longstddecimaldegrees","latstddecimaldegrees","gpspositionalerror","describer","descname","pedonpurpose","pedontype","pedlabsampnum","labdatadescflag","tsectstopnum","tsectinterval","utransectid","tsectkind","tsectselmeth","erocl","elev_field","slope_field","aspect_field","elev","slope","aspect","ecostatename","ecostateid","commphasename","commphaseid","plantassocnm","earthcovkind1","earthcovkind2","bedrckdepth","bedrckkind","bedrckhardness","pmgroupname","hillslopeprof","geomslopeseg","shapeacross","shapedown","slopecomplex","drainagecl","geomposhill","geomposmntn","geompostrce","geomposflats","swaterdepth","flodfreqcl","floddurcl","flodmonthbeg","pondfreqcl","ponddurcl","pondmonthbeg","climstaid","climstanm","climstatype","ffd","map","reannualprecip","airtempa","soiltempa","airtemps","soiltemps","airtempw","soiltempw","surface_fine_gravel","surface_gravel","surface_cobbles","surface_stones","surface_boulders","surface_channers","surface_flagstones","surface_parafine_gravel","surface_paragravel","surface_paracobbles","surface_parastones","surface_paraboulders","surface_parachanners","surface_paraflagstones","surface_unspecified","surface_total_frags_pct_nopf","surface_total_frags_pct","othervegid","othervegclass","site_state","site_county","site_mlra","slope_shape","surface_fgravel","classdate","classifier","classtype","taxonname","localphase","taxonkind","seriesstatus","taxclname","taxpartsize","taxorder","taxsuborder","taxgrtgroup","taxsubgrp","soiltaxedition","osdtypelocflag","taxmoistcl","taxtempregime","taxfamother","taxreaction","taxfamhahatmatcl","psctopdepth","pscbotdepth","selection_method","ochric.epipedon","argillic.horizon","paralithic.materials","lithic.contact","paralithic.contact","abrupt.textural.change","duripan","cambic.horizon","andic.soil.properties","umbric.epipedon","aquic.conditions","slickensides","mollic.epipedon","mottles.with.chroma.2.or.less","calcic.horizon","anthropic.epipedon","kandic.horizon","densic.contact","densic.materials","lithologic.discontinuity","redox.depletions.with.chroma.2.or.less","redox.concentrations","reduced.matrix","histic.epipedon","albic.horizon","spodic.horizon","fibric.soil.materials","hemic.soil.materials","sapric.soil.materials","volcanic.glass","folistic.epipedon","strongly.contrasting.particle.size.class","episaturation","endosaturation","secondary.carbonates","human.transported.material","glossic.horizon","spodic.materials","albic.materials","landform_string","landscape_string","microfeature_string","geomicrorelief_string","pmkind","pmorigin"
"351701",352189,"F018XI201CA","Moderately Deep Thermic Foothills",2016-05-04,"David Evans","David Evans","least missing data","07RJV122",347419,"07CA630RJV122","07CA630RJV122","07RJV122",2007-07-12,2007-07-12,10,738716.69,4180768.54,"NAD83",-120.2908325,37.7430573,NA,"Bob Vobora","Bob Vobora","soil survey inventory","taxadjunct to the series",NA,FALSE,NA,NA,NA,NA,NA,NA,781,43,160,781,43,160,NA,NA,NA,NA,"Chapparal",NA,NA,89,"greenstone","indurated","residuum weathered from mafic metavolcanics","backslope",NA,"convex","convex","complex","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,10,10,0,0,0,0,0,0,0,0,0,0,25,25,NA,NA,"CA","CA109","18","convex / convex",0,2020-04-28,"Andrew Brown","correlated","Argonaut",NA,"taxadjunct","established","Fine, mixed, superactive, thermic Ultic Haploxeralfs","fine","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic",NA,"not used",NA,18,68,"most recent",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","foothills",NA,NA,"residuum","metavolcanics"
"351702",352190,NA,NA,NA,NA,NA,NA,"07RJV123",347420,"07CA630RJV123","07CA630RJV123","07RJV123",2007-08-23,2007-08-23,10,740123.36,4182645.38,"NAD83",-120.2741623,37.7597237,NA,"Bob Vobora","Bob Vobora","full pedon description","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,701,23,10,701,23,10,NA,NA,NA,NA,"Chapparal","shrub cover","rangeland, shrubby",92,"metavolcanics","indurated","residuum weathered from mafic metavolcanics","backslope",NA,"convex","convex","complex","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"CA","CA109","18","convex / convex",0,2020-04-28,"Andrew Brown","correlated","Gopheridge",NA,"taxadjunct","established","Fine, mixed, active, thermic Ultic Haploxeralfs","fine","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic",NA,"not used",NA,10,60,"most recent",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","foothills",NA,NA,"residuum","metavolcanics"
"351703",352191,"F018XI201CA","Moderately Deep Thermic Foothills",2016-05-04,"David Evans","David Evans","least missing data","07RJV124",347421,"07CA630RJV124","07CA630RJV124","07RJV124",2007-09-07,2007-09-07,10,734581.93,4183864.87,"NAD83",-120.3366699,37.771946,NA,"Bob Vobora","Bob Vobora","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,423,25,350,423,25,350,NA,NA,NA,NA,"Interior Live Oak - Chapparal","tree cover","hardwoods",92,"metavolcanics","indurated","colluvium over Penon Blanco formation residuum weathered from metavolcanics","backslope",NA,"convex","convex","complex","well","side slope",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,8,8,NA,NA,"CA","CA109","18","convex / convex",0,2017-03-15,"Julie Baker","correlated","Loafercreek",NA,"series","established","Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic",NA,"not used",NA,28,78,"most recent",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","Sierra Nevada foothills",NA,NA,"colluvium & residuum","NA & metavolcanics"
"351704",352192,"F018XI201CA","Moderately Deep Thermic Foothills",2016-05-04,"David Evans","David Evans","least missing data","07RJV125",347422,"07CA630RJV125","07CA630RJV125","07RJV125",2007-09-13,2007-09-13,10,735962.01,4182298.9,"NAD83",-120.3213882,37.7574997,NA,"Bob Vobora","Bob Vobora","full pedon description","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,405,37,200,405,37,200,NA,NA,NA,NA,"Interior Live Oak - Chapparal","tree cover","intermixed conifers and hardwoods",58,"metavolcanics","indurated","residuum weathered from mafic metavolcanics","backslope",NA,"convex","convex","complex","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,7,7,NA,NA,"CA","CA109","18","convex / convex",0,2020-04-28,"Andrew Brown","correlated","Gopheridge",NA,"taxadjunct","established","Fine-loamy, mixed, active, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic",NA,"not used",NA,22,58,"most recent",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","foothills",NA,NA,"residuum","metavolcanics"
"351705",352193,"F018XI201CA","Moderately Deep Thermic Foothills",2016-05-04,"David Evans","David Evans","least missing data","07RJV126",347423,"07CA630RJV126","07CA630RJV126","07RJV126",2007-08-16,2007-08-16,10,737088.51,4186453.36,"NAD83",-120.3072281,37.7947235,NA,"Bob Vobora","Bob Vobora","full pedon description","representative pedon for component",NA,FALSE,NA,NA,NA,NA,NA,NA,652,34,170,652,34,170,NA,NA,NA,NA,"Blue Oak Woodland","grass/herbaceous cover","rangeland, savanna",66,"metavolcanics","indurated","residuum weathered from mafic metavolcanics","backslope",NA,"convex","convex","simple","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,5,5,NA,NA,"CA","CA109","18","convex / convex",0,2017-03-15,"Julie Baker","correlated","Gopheridge",NA,"series","tentative","Loamy-skeletal, mixed, active, thermic Ultic Haploxeralfs","loamy-skeletal","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic",NA,"not used",NA,15,65,"most recent",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","foothills",NA,NA,"residuum","metavolcanics"
"351706",352194,"F018XI202CA","Deep Thermic Steep Hillslopes",2016-05-05,"David Evans","David Evans","least missing data","07RJV128",347424,"07CA630RJV128","07CA630RJV128","07RJV128",2007-08-20,2007-08-20,10,733297.76,4189683.36,"NAD83",-120.3491669,37.8247223,NA,"Bob Vobora","Bob Vobora","full pedon description","not classified to current taxon name",NA,FALSE,NA,NA,NA,NA,NA,NA,517,51,50,517,51,50,NA,NA,NA,NA,"Mixed Oak Woodland","grass/herbaceous cover","rangeland, savanna",61,"metavolcanics","indurated","residuum weathered from maficmetavolcanics","backslope",NA,"convex","convex","simple","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,"CA","CA109","18","convex / convex",0,2017-03-15,"Julie Baker","correlated","Gopheridge",NA,"series","tentative","Loamy-skeletal, mixed, active, thermic Ultic Haploxeralfs","loamy-skeletal","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic",NA,"not used",NA,23,61,"most recent",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","foothills",NA,NA,"residuum","metavolcanics"
"351716",352204,"F018XI200CA","Low Elevation Foothills",2016-05-05,"David Evans","David Evans","least missing data","07RJV144",347434,"07CA630RJV144","07CA630RJV144","07RJV144",2007-08-21,2007-08-21,10,734459.26,4181434.23,"NAD83",-120.3388901,37.7502785,NA,"Bob Vobora","Bob Vobora","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,268,15,230,268,15,230,NA,NA,NA,NA,"Blue Oak Woodland/Grassland","tree cover","hardwoods",63,"metavolcanics","indurated","residuum weathered from metavolcanics","backslope",NA,"convex","convex","simple","well","nose slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,NA,NA,"CA","CA109","18","convex / convex",0,2019-01-15,"Andrew Brown","correlated","Gopheridge",NA,"series","established","Loamy-skeletal, mixed, active, thermic Ultic Haploxeralfs","loamy-skeletal","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic","not used","not used",NA,10,60,"most recent",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","foothills",NA,NA,"residuum","metavolcanics"
"351717",352205,NA,NA,NA,NA,NA,NA,"07RJV145",347435,"07CA630RJV145","07CA630RJV145","07RJV145",2007-09-10,2007-09-10,10,732928.23,4182536.19,"NAD83",-120.355835,37.7605553,NA,"Bob Vobora","Bob Vobora","soil survey inventory","taxadjunct to the series",NA,FALSE,NA,NA,NA,NA,NA,NA,267,8,170,267,8,170,NA,NA,NA,NA,"Chapparal","shrub cover","rangeland, shrubby",71,"metavolcanics","indurated","colluvium over residuum weathered from basaltic metavolcanic rock","shoulder",NA,"convex","convex","simple","well","nose slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,NA,NA,"CA","CA109","18","convex / convex",0,2017-03-15,"Julie Baker","correlated","Loafercreek",NA,"taxadjunct","established","Fine, mixed, superactive, thermic Ultic Haploxeralfs","fine","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic",NA,"not used",NA,10,60,"most recent",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","foothills",NA,NA,"colluvium & residuum","NA & metavolcanics"
"352493",352962,"R018XI125CA","Very Steep Skeletal Hillslopes",2016-05-04,"David Evans","David Evans","least missing data","07RJV091",348182,"07CA630RJV091","07CA630RJV091","07RJV091",2007-08-21,2007-08-21,10,734585.76,4181637.76,"NAD83",-120.3372269,37.7519455,NA,"Bob Vobora","Bob Vobora","full pedon description","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,333.600006103516,55,200,333.600006103516,55,200,NA,NA,NA,NA,"Grasslands","grass/herbaceous cover","rangeland, grassland",69,"metavolcanics","indurated","colluvium and/or residuum weathered from metavolcanics","backslope",NA,"convex","convex","complex","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,NA,NA,"CA","CA109","18","convex / convex",0,2017-03-15,"Julie Baker","correlated","Gopheridge",NA,"series","tentative","Loamy-skeletal, mixed, active, thermic Ultic Haploxeralfs","loamy-skeletal","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic",NA,"not used",NA,5,55,"most recent",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","Sierra Nevada foothills",NA,NA,"residuum & colluvium","metavolcanics & NA"
"352495",352964,NA,NA,NA,NA,NA,NA,"07RJV093",348184,"07CA630RJV093","07CA630RJV093","07RJV093",2007-08-28,2007-08-28,10,733216.77,4181168.41,"NAD83",-120.3530502,37.7480545,NA,"Bob Vobora","Bob Vobora","full pedon description","taxadjunct to the series",NA,FALSE,NA,NA,NA,NA,NA,NA,372,55,350,372,55,350,NA,NA,NA,NA,"Chamise Chaparral","shrub cover","native shrubs",66,"metavolcanics","indurated","colluvium and/or residuum weathered from metavolcanics","backslope",NA,"convex","convex","complex","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,8,8,NA,NA,"CA","CA109","18","convex / convex",0,2017-04-28,"Andrew Brown","correlated","Gopheridge",NA,"taxadjunct","tentative","Loamy-skeletal, mixed, active, thermic Typic Haploxerepts","loamy-skeletal","inceptisols","xerepts","haploxerepts","typic haploxerepts","twelfth edition",FALSE,"xeric","thermic",NA,"not used",NA,27,66,"most recent",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","Sierra Nevada foothills",NA,NA,"colluvium & residuum","NA & metavolcanics"
"352496",352965,NA,NA,NA,NA,NA,NA,"07RJV094",348185,"07CA630RJV094","07CA630RJV094","07RJV094",2007-09-05,2007-09-05,10,733771.72,4181021.41,"NAD83",-120.3466721,37.746666,NA,"Bob Vobora","Bob Vobora","full pedon description","representative pedon for component",NA,FALSE,NA,NA,NA,NA,NA,NA,374,63,65,374,63,65,NA,NA,NA,NA,"Grasslands","grass/herbaceous cover","rangeland, shrubby",76,"metavolcanics","indurated","colluvium and/or residuum weathered from metavolcanics","backslope",NA,"convex","convex","complex","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,8,8,NA,NA,"CA","CA109","18","convex / convex",0,2017-03-15,"Julie Baker","correlated","Gopheridge",NA,"series","tentative","Loamy-skeletal, mixed, active, thermic Ultic Haploxeralfs","loamy-skeletal","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic",NA,"not used",NA,20,70,"most recent",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","Sierra Nevada foothills",NA,NA,"colluvium & residuum","NA & metavolcanics"
"374201",374485,NA,NA,NA,NA,NA,NA,"09CKS006",369373,"09CA630CKS006","09CA630CKS006","09CKS006",2009-04-14,2009-04-14,10,712405.06,4199085.97,"NAD83",-120.5836105,37.9144478,NA,"Chris Savastio","Chris Savastio","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,210,29,235,210,29,235,NA,NA,NA,NA,"Blue Oak Woodlland","tree cover","hardwoods",86,"greenstone","indurated","colluvium and/or residuum weathered from greenstone","backslope",NA,"linear","convex","complex","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,NA,NA,"CA","CA009","18","linear / convex",0,2012-01-24,NA,"correlated","Loafercreek",NA,"series","established","Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs",NA,FALSE,"xeric","thermic","not used",NA,NA,3,53,"most recent",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","Sierra Nevada foothills",NA,NA,"colluvium & residuum","NA & greenstone"
"374205",374489,NA,NA,NA,NA,NA,NA,"09CKS010",369377,"09CA630CKS010","09CA630CKS010","09CKS010",2009-04-23,2009-04-23,10,712489.47,4198454.1,"NAD83",-120.5830536,37.9088898,NA,"Chris Savastio","Chris Savastio","soil survey inventory","representative pedon for component",NA,FALSE,NA,NA,NA,NA,NA,NA,202,4,115,202,4,115,NA,NA,NA,NA,"Live Oak Woodland/Grassland","grass/herbaceous cover","rangeland, grassland",96,"greenstone","indurated","colluvium over residuum weathered from greenstone","backslope",NA,"linear","linear","simple","well","nose slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"CA","CA009","18","linear / linear",0,2012-01-24 23:28:58.18,NA,"correlated","Loafercreek",NA,"series",NA,"Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs",NA,FALSE,"xeric","thermic",NA,NA,NA,2,52,"most recent",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","foothills",NA,NA,"colluvium & residuum","NA & greenstone"
"374209",374493,NA,NA,NA,NA,NA,NA,"09CKS014",369381,"09CA630CKS014","09CA630CKS014","09CKS014",2009-05-05,2009-05-05,10,713203.95,4199807.45,"NAD83",-120.57444,37.9208298,NA,"Chris Savastio","Chris Savastio","full pedon description","taxadjunct to the series",NA,FALSE,NA,NA,NA,NA,NA,NA,288,37,40,288,37,40,NA,NA,NA,NA,NA,NA,NA,90,"greenstone",NA,"colluvium derived from greenstone over residuum weathered from greenstone","backslope",NA,"linear","linear","simple","well","nose slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"CA","CA009","18","linear / linear",0,2017-05-17,"Julie Baker","correlated","Gopheridge",NA,"series",NA,"Loamy-skeletal, mixed, active, thermic Ultic Haploxeralfs","loamy-skeletal","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic","not used",NA,NA,3,53,"most recent",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","foothills",NA,NA,"colluvium & residuum","greenstone"
"374215",374499,"F018XI201CA","Moderately Deep Thermic Foothills",2016-05-17,"David Evans","David Evans","least missing data","09CKS020",369387,"09CA630CKS020","09CA630CKS020","09CKS020",2009-05-19,2009-05-19,10,717719.57,4201524.9,"NAD83",-120.5224991,37.9352798,NA,"Chris Savastio","Chris Savastio","full pedon description","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,323,24,200,323,24,200,NA,NA,NA,NA,"blue oak woodland",NA,NA,82,"metavolcanics","indurated","colluvium derived from metavolcanics over residuum weathered from metavolcanics","backslope",NA,"linear","concave","simple","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"CA","CA109","18","linear / concave",0,2012-02-09 18:35:24.46,NA,"correlated","Gopheridge",NA,"series",NA,"Loamy-skeletal, mixed, active, thermic Ultic Haploxeralfs","loamy-skeletal","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs",NA,FALSE,"xeric","thermic","not used",NA,NA,17,66,"most recent",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","foothills",NA,NA,"colluvium & residuum","metavolcanics"
"374216",374500,NA,NA,NA,NA,NA,NA,"09CKS021",369388,"09CA630CKS021","09CA630CKS021","09CKS021",2009-05-20,2009-05-20,10,717721.94,4201560.48,"NAD83",-120.5224991,37.9355583,NA,"Chris Savastio","Chris Savastio","soil survey inventory","representative pedon for component",NA,FALSE,NA,NA,NA,NA,NA,NA,326,36,185,326,36,185,NA,NA,NA,NA,"blue oak woodland",NA,NA,72,"metavolcanics","weakly coherent","colluvium derived from metavolcanics over residuum weathered from metavolcanics","backslope",NA,"linear","concave","complex","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"CA","CA109","18","linear / concave",0,2012-02-09,NA,"correlated","Loafercreek",NA,"series",NA,"Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs",NA,FALSE,"xeric","thermic","not used",NA,NA,12,57,"most recent",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","foothills",NA,NA,"colluvium & residuum","metavolcanics"
