"pedon_key","stationTriplet","Site","stateCode","Network","Name","dcoCode","countyName","HUC","Elevation_ft","Latitude","Longitude","dataTimeZone","shefId","beginDate","endDate","upedonid","pedlabsampnum","State"
NA,"1122:CO:SNTL","1122","CO","SNTL","Hourglass Lake","CO","Larimer","101900070101",9417,40.57717,-105.62584,-8,"HRLC2","2008-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"1158:OR:SNTL","1158","OR","SNTL","Howard Prairie","OR","Jackson","180102060401",4580,42.215,-122.3713,-8,"HOWO3","2012-09-26 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"534:ID:SNTL","534","ID","SNTL","Howell Canyon","ID","Cassia","170402090602",7980,42.32029,-113.61587,-8,"HWCI1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"1081:ID:SNTL","1081","ID","SNTL","Ragged Mountain","ID","Kootenai","170103050302",4210,47.85583,-117.03667,-8,"RAGI1","2006-08-22 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"710:OR:SNTL","710","OR","SNTL","Railroad Overpass","OR","Lane","170900010302",2680,43.65887,-122.21272,-8,"RROO3","1980-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"652:NV:SNTL","652","NV","SNTL","Mt Rose Ski Area","UT","Washoe","160501020304",8801,39.31573,-119.89473,-8,"MRSN2","1980-10-01 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"928:WA:SNTL","928","WA","SNTL","Huckleberry Creek","OR","Pierce","171100140307",2250,47.06565,-121.58778,-8,"HKSW1","1997-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"535:ID:SNTL","535","ID","SNTL","Humboldt Gulch","ID","Shoshone","170103020102",4250,47.53178,-115.77643,-8,"HUGI1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
"32033","599:WA:SNTL","599","WA","SNTL","Lost Horse","OR","Yakima","170300030302",5120,46.3575,-121.08095,-8,"LOHW1","1989-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"600:ID:SNTL","600","ID","SNTL","Lost Lake","ID","Shoshone","170603080101",6110,47.0809,-115.9604,-8,"LSLI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"538:CO:SNTL","538","CO","SNTL","Idarado","CO","Ouray","140200060201",9812,37.93389,-107.6762,-8,"IDRC2","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"712:OR:SNTL","712","OR","SNTL","Red Hill","OR","Hood River","170701050505",4410,45.4643,-121.70428,-8,"REDO3","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"713:CO:SNTL","713","CO","SNTL","Red Mountain Pass","CO","San Juan","140801040103",11080,37.89168,-107.71389,-8,"RMPC2","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"714:UT:SNTL","714","UT","SNTL","Red Pine Ridge","UT","Emery","140600090202",8988,39.45197,-111.27221,-8,"RPRU1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"772:WY:SNTL","772","WY","SNTL","South Brush Creek","CO","Carbon","101800020303",8495,41.3295,-106.5025,-8,"SBCW4","1976-02-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"773:CO:SNTL","773","CO","SNTL","South Colony","CO","Custer","110200011206",10868,37.96647,-105.53671,-8,"SCYC2","1990-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"542:CO:SNTL","542","CO","SNTL","Independence Pass","CO","Pitkin","140100040101",10598,39.07543,-106.61154,-8,"IDPC2","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"3052:SD:CSCAN","3052","SD","CSCAN","Lower Brule Sioux","GC","Stanley","101401010306",1464,44.238,-99.928,-6,NA,"2018-07-09 00:00","2100-01-01 00:00",NA,NA,"South Dakota"
NA,"716:WY:SNTL","716","WY","SNTL","Reno Hill","CO","Natrona","101800070901",8430,42.57089,-106.08969,-8,"RNHW4","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"911:WA:SNTL","911","WA","SNTL","Rex River","OR","King","171100120102",3810,47.30218,-121.60475,-8,"RXSW1","1995-08-28 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"776:WA:SNTL","776","WA","SNTL","Spencer Meadow","OR","Skamania","170800020108",3400,46.1795,-121.92661,-8,"SPMW1","1980-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"604:MT:SNTL","604","MT","SNTL","Lubrecht Flume","MT","Missoula","170102031204",4680,46.88293,-113.32228,-8,"LUBM8","1970-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"1078:OR:SNTL","1078","OR","SNTL","Sun Pass","OR","Klamath","180102010602",5400,42.78637,-121.97715,-8,"SSSO3","2006-06-27 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"838:CO:SNTL","838","CO","SNTL","University Camp","CO","Boulder","101900050401",10360,40.03307,-105.57562,-8,"UVCC2","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"547:CO:SNTL","547","CO","SNTL","Ivanhoe","CO","Pitkin","140100040501",10541,39.29228,-106.54907,-8,"IVHC2","1991-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"717:CO:SNTL","717","CO","SNTL","Ripple Creek","CO","Rio Blanco","140500050102",10350,40.10844,-107.29383,-8,"RCPC2","1985-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"2182:AL:SCAN","2182","AL","SCAN","River Road Farms","GC","Houston","031300040801",107,31.01912,-85.03693,-6,"RVRA1","2010-05-09 00:00","2100-01-01 00:00",NA,NA,"Alabama"
NA,"549:NV:SNTL","549","NV","SNTL","Jacks Peak","UT","Elko","170501050201",8424,41.5136,-116.0117,-8,"JAPN2","1981-10-01 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"779:WY:SNTL","779","WY","SNTL","Spring Creek Divide","ID","Sublette","140401011001",9000,42.52516,-110.66148,-8,"SCDW4","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"1199:NV:SNTLT","1199","NV","SNTLT","Robinson Lake","UT","Elko","160600071102",9194,40.7255,-115.2798,-8,"ROBN2","2011-12-23 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"565:CO:SNTL","565","CO","SNTL","Lake Irene","CO","Grand","140100010302",10682,40.41446,-105.81941,-8,"LKIC2","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"720:UT:SNTL","720","UT","SNTL","Rock Creek","UT","Duchesne","140600030304",7886,40.54875,-110.69292,-8,"RCKU1","1980-06-12 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"612:UT:SNTL","612","UT","SNTL","Mammoth-Cottonwood","UT","Sanpete","160300040203",8709,39.68338,-111.31818,-8,"MCDU1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"551:CO:SNTL","551","CO","SNTL","Joe Wright","CO","Larimer","101900070204",10158,40.53285,-105.88747,-8,"JWRC2","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"1309:UT:SNTL","1309","UT","SNTL","Rockwood GS","UT","Sevier","160300030105",8593,38.67101,-112.3305,-8,NA,"2022-09-08 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"1036:AK:SNTL","1036","AK","SNTL","Johnsons Camp","AK","Nome","190501042003",25,64.5646,-164.29257,-9,"JCPA2","2000-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"1099:UT:SNTL","1099","UT","SNTL","Jones Corral","UT","Garfield","160300020507",9749,38.07125,-112.16788,-8,"JCRU1","2007-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"970:CO:SNTL","970","CO","SNTL","Jones Pass","CO","Grand","140100010402",10426,39.7645,-105.90655,-8,"JNPC2","1999-09-30 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"669:CO:SNTL","669","CO","SNTL","North Lost Trail","CO","Gunnison","140100040703",9219,39.07818,-107.14388,-8,"NLSC2","1984-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"2148:ID:SCAN","2148","ID","SCAN","Jordan Valley Cwma","GC","Owyhee","170501080405",4508,42.94863,-117.0106,-7,"JVCI1","2008-12-10 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"842:CO:SNTL","842","CO","SNTL","Vail Mountain","CO","Eagle","140100030102",10310,39.61765,-106.38019,-8,"VLMC2","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"993:CA:SNTLT","993","CA","SNTLT","State Line AM","OR","Modoc","180102040201",5680,41.9869,-120.7151,-8,NA,"2019-08-01 00:00","2100-01-01 00:00",NA,NA,"California"
NA,"552:OR:SNTL","552","OR","SNTL","Jump Off Joe","OR","Linn","170900060201",3520,44.38605,-122.16683,-8,"JOJO3","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"553:WA:SNTL","553","WA","SNTL","June Lake","OR","Skamania","170800020304",3440,46.14778,-122.15413,-8,"MRBW1","1980-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"929:MT:SNTL","929","MT","SNTL","Sacajawea","MT","Gallatin","100700030403",6550,45.87395,-110.92783,-8,"SAJM8","1999-09-30 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"1150:NV:SNTL","1150","NV","SNTL","Kalamazoo","UT","White Pine","160600080700",7775,39.5579,-114.62762,-8,"KALN2","2011-10-01 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"727:MT:SNTL","727","MT","SNTL","Saddle Mtn.","MT","Beaverhead","170102050502",7940,45.69259,-113.96828,-8,"SDMM8","1967-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"1015:WY:SNTL","1015","WY","SNTL","Sage Creek Basin","CO","Carbon","101800020802",7850,41.40107,-107.2574,-8,"SGBW4","2001-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"1183:AK:SNTL","1183","AK","SNTL","Sagwon","AK","North Slope","190604010905",1000,69.42417,-148.6925,-9,"SGWA2","1982-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"1100:CO:SNTL","1100","CO","SNTL","Saint Elmo","CO","Chaffee","110200010501",10450,38.69985,-106.36805,-8,"CTEC2","2007-08-30 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"2233:NM:SCAN","2233","NM","SCAN","Thoreau","GC","McKinley","130202070101",7065,35.40455,-108.1783,-7,NA,"2022-06-01 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"2219:CA:SCAN","2219","CA","SCAN","Stubblefield","GC","San Luis Obispo","180600030101",2995,34.97018,-119.47831,-8,"DLFC1","2014-10-31 00:00","2100-01-01 00:00",NA,NA,"California"
NA,"555:WY:SNTL","555","WY","SNTL","Kendall R.S.","ID","Sublette","140401010302",7740,43.2493,-110.01662,-8,"KNDW4","1984-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"675:CO:SNTL","675","CO","SNTL","Overland Res.","CO","Delta","140200040101",9893,39.09035,-107.63583,-8,"OVRC2","1988-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"556:CO:SNTL","556","CO","SNTL","Kiln","CO","Pitkin","140100040504",9624,39.3172,-106.61501,-8,"KLNC2","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"619:OR:SNTL","619","OR","SNTL","Mckenzie","OR","Lane","170900040207",4770,44.2103,-121.87292,-8,"MKZO3","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"558:OR:SNTL","558","OR","SNTL","King Mountain","OR","Jackson","171003020701",4340,42.72395,-123.20037,-8,"KIMO3","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"1003:AK:SNTL","1003","AK","SNTL","Mcneil Canyon","AK","Kenai Peninsula","190203010806",1320,59.74433,-151.25133,-9,"MCNA2","1985-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"801:OR:SNTL","801","OR","SNTL","Summit Lake","OR","Klamath","170703020203",5610,43.44907,-122.13808,-8,"SMLO3","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"560:WY:SNTL","560","WY","SNTL","Kirwin","MT","Park","100800090101",9550,43.86067,-109.32163,-8,"KRWW4","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"1115:UT:SNTL","1115","UT","SNTL","Klondike Narrows","UT","Cache","160102030302",7250,41.96769,-111.59713,-8,"KDNU1","2009-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"733:OR:SNTL","733","OR","SNTL","Santiam Jct.","OR","Linn","170900040201",3740,44.43503,-121.94502,-8,"SAJO3","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"754:MT:SNTL","754","MT","SNTL","Shower Falls","MT","Gallatin","100200081001",8100,45.40125,-110.95758,-8,"SHFM8","1964-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"621:UT:SNTL","621","UT","SNTL","Merchant Valley","UT","Beaver","160300070201",8705,38.30285,-112.43637,-8,"MVYU1","1980-07-23 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"562:MT:SNTL","562","MT","SNTL","Kraft Creek","MT","Missoula","170102110104",4750,47.42749,-113.77515,-8,"KRCM8","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"622:CO:SNTL","622","CO","SNTL","Mesa Lakes","CO","Mesa","140100051307",10168,39.05738,-108.05756,-8,"MESC2","1985-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"804:WA:SNTL","804","WA","SNTL","Surprise Lakes","OR","Skamania","170800020107",4290,46.09497,-121.76345,-8,"SPLW1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"1044:OR:SNTL","1044","OR","SNTL","Toketee Airstrip","OR","Douglas","171003010404",3240,43.22718,-122.42537,-8,"TOKO3","2003-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"975:WA:SNTL","975","WA","SNTL","Swamp Creek","OR","Skagit","171100050503",3930,48.57142,-120.78267,-8,"SWSW1","1999-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"564:CO:SNTL","564","CO","SNTL","Lake Eldora","CO","Boulder","101900050402",9728,39.93659,-105.59031,-8,"LELC2","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"823:UT:SNTL","823","UT","SNTL","Tony Grove Lake","UT","Cache","160102030304",8474,41.89833,-111.62957,-8,"TGLU1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"971:UT:SNTL","971","UT","SNTL","Parrish Creek","UT","Davis","160201020501",7740,40.93417,-111.81372,-8,"PCRU1","1999-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"915:ID:SNTL","915","ID","SNTL","Schwartz Lake","ID","Lemhi","170602040604",8630,44.84618,-113.83732,-8,"SCHI1","1995-09-26 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"513:UT:SNTL","513","UT","SNTL","Lakefork Basin","UT","Duchesne","140600030601",10885,40.73785,-110.62121,-8,"LBNU1","1982-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"739:CO:SNTL","739","CO","SNTL","Scotch Creek","CO","Dolores","140300020204",9195,37.64562,-108.00833,-8,"SHSC2","1985-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"569:NV:SNTL","569","NV","SNTL","Lamance Creek","UT","Humboldt","160401090603",6395,41.51542,-117.63197,-8,"LMCN2","1980-10-01 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"570:NV:SNTL","570","NV","SNTL","Lamoille #3","UT","Elko","160401010607",8051,40.6448,-115.3812,-8,"LMLN2","1980-10-01 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"1310:NV:SNTL","1310","NV","SNTL","Lamoille Upper","UT","Elko","160401010607",8993,40.59965,-115.37902,-8,NA,"2022-08-10 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"742:UT:SNTL","742","UT","SNTL","Seeley Creek","UT","Sanpete","140600090203",9904,39.31042,-111.43297,-8,"SEEU1","1978-10-18 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"1321:UT:SNTL","1321","UT","SNTL","Mill Creek Canyon","UT","Salt Lake","160202040301",6960,40.69656,-111.67712,-8,"MIZU1","2024-06-18 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"572:UT:SNTL","572","UT","SNTL","Lasal Mountain","UT","San Juan","140300050404",9578,38.48226,-109.27198,-8,"LSMU1","1980-08-08 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"628:UT:SNTL","628","UT","SNTL","Mill-D North","UT","Salt Lake","160202040201",8963,40.65883,-111.63683,-8,"MLDU1","1988-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"573:NV:SNTL","573","NV","SNTL","Laurel Draw","UT","Elko","170501040202",6682,41.77637,-116.02957,-8,"LADN2","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"629:CO:SNTL","629","CO","SNTL","Mineral Creek","CO","San Juan","140801040103",10046,37.84737,-107.72657,-8,"MINC2","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"631:UT:SNTL","631","UT","SNTL","Mining Fork","UT","Tooele","160203040503",8295,40.49384,-112.61141,-8,"MFKU1","1988-09-22 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"745:OR:SNTL","745","OR","SNTL","Sevenmile Marsh","OR","Klamath","180102030104",5700,42.69825,-122.14165,-8,"SVMO3","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"746:NV:SNTL","746","NV","SNTL","Seventysix Creek","UT","Elko","170501020108",7350,41.73732,-115.47215,-8,"SSCN2","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"576:MT:SNTL","576","MT","SNTL","Lemhi Ridge","MT","Beaverhead","100200011106",8100,44.9938,-113.44399,-8,"LMHM8","1971-01-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"632:CO:SNTL","632","CO","SNTL","Molas Lake","CO","San Juan","140801040302",10631,37.74929,-107.68933,-8,"MLSC2","1985-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"1226:UT:SNTL","1226","UT","SNTL","Thistle Flat","UT","Sanpete","160300040501",8787,39.23803,-111.51998,-8,"THIU1","2012-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"1311:MT:SNTL","1311","MT","SNTL","Stryker Basin","MT","Flathead","170102100501",6194,48.68005,-114.66365,-8,NA,"2023-09-29 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"1060:CO:SNTL","1060","CO","SNTL","Sharkstooth","CO","Montezuma","140300020206",10747,37.50356,-108.11405,-8,"SKZC2","2004-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"2227:MO:SCAN","2227","MO","SCAN","Shaw Nature Reserve","GC","Franklin","071401020902",590,38.47889,-90.80639,-6,"SNRM7","2018-05-16 00:00","2100-01-01 00:00",NA,NA,"Missouri"
NA,"1263:WA:SNTL","1263","WA","SNTL","Pinto Rock","OR","Skamania","170800040405",4440,46.32318,-121.94219,-8,"PINW1","2014-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"696:MT:SNTL","696","MT","SNTL","Placer Basin","MT","Sweet Grass","100700020701",8830,45.41905,-110.08844,-8,"PLCM8","1976-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"635:MT:SNTL","635","MT","SNTL","Monument Peak","MT","Park","100700020902",8850,45.21759,-110.237,-8,"MNPM8","1976-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"1124:CO:SNTL","1124","CO","SNTL","Moon Pass","CO","Saguache","130100040201",11128,37.96627,-106.55857,-8,"MOPC2","2008-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"2088:VA:SCAN","2088","VA","SCAN","Shenandoah","GC","Augusta","020802020402",1763,37.91667,-79.2,-5,"SHDV2","2004-04-06 00:00","2100-01-01 00:00",NA,NA,"Virginia"
NA,"1219:OR:SNTLT","1219","OR","SNTLT","Sherman Valley AM","OR","Lake","171200070401",6630,42.3572,-120.22522,-8,"SHZO3","2012-06-12 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"1328:AK:SNTLT","1328","AK","SNTLT","Tincan","AK","Kenai Peninsula","190203020406",3370,60.74667,-149.12755,-9,NA,"2024-09-17 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"753:MT:SNTL","753","MT","SNTL","Short Creek","MT","Madison","100200030106",7000,44.97572,-111.95215,-8,"SHCM8","1985-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"584:OR:SNTL","584","OR","SNTL","Little Meadows","OR","Linn","170900060301",4020,44.61297,-122.22565,-8,"LMDO3","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"658:CO:SNTL","658","CO","SNTL","Nast Lake","CO","Pitkin","140100040504",8731,39.29695,-106.60786,-8,"NSSC2","1985-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"1301:AK:SNTL","1301","AK","SNTL","Paradise Hill","AK","Southeast Fairbanks","190803010807",2010,62.83329,-141.40918,-9,"SPHA2","2021-07-21 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"1047:WY:SNTL","1047","WY","SNTL","Little Snake River","CO","Carbon","140500030103",8928,41.07051,-106.94284,-8,"LITW4","2004-07-27 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"2170:NV:SNTL","2170","NV","SNTL","Porter Canyon","UT","Lander","160600020102",7187,39.46544,-117.62069,-8,"PRTN2","2009-10-22 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"878:WY:SNTL","878","WY","SNTL","Younts Peak","MT","Park","100800130103",8350,43.93225,-109.81775,-8,"YOUW4","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"1031:CO:SNTL","1031","CO","SNTL","Never Summer","CO","Jackson","101800010401",10323,40.40392,-105.95567,-8,"NEVC2","2002-09-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"757:NM:SNTL","757","NM","SNTL","Silver Creek Divide","CO","Catron","150400040605",9096,33.3696,-108.70711,-8,"SCDN5","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"934:NM:SNTL","934","NM","SNTL","Tolby","CO","Colfax","110800020107",10220,36.47498,-105.19534,-8,"TOLN5","1998-08-10 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"610:ID:SNTL","610","ID","SNTL","Magic Mountain","ID","Twin Falls","170402120601",6880,42.18072,-114.28662,-8,"MGMI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"780:CO:SNTL","780","CO","SNTL","Spud Mountain","CO","San Juan","140801040202",10674,37.69883,-107.77841,-8,"SPSC2","1985-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"984:WA:SNTL","984","WA","SNTL","Spruce Springs","OR","Garfield","170601030201",5700,46.18287,-117.54155,-8,"SPGW1","2000-07-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"760:MT:SNTL","760","MT","SNTL","Skalkaho Summit","MT","Granite","170102021003",7250,46.24212,-113.7725,-8,"SKAM8","1966-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"1261:UT:SNTL","1261","UT","SNTL","Lonesome Beaver","UT","Garfield","140700010301",9410,38.07,-110.77241,-8,"LBVU1","2014-10-16 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"1123:CO:SNTL","1123","CO","SNTL","Long Draw Resv","CO","Larimer","101900070203",10008,40.51154,-105.7654,-8,"LRVC2","2008-10-16 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"898:WA:SNTL","898","WA","SNTL","Mount Gardner","OR","King","171100120103",2920,47.35768,-121.56812,-8,"MGSW1","1993-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"1001:AK:SNTL","1001","AK","SNTL","Long Lake","AK","Juneau","190102060505",850,58.186,-133.83217,-9,"LLKA2","1966-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"1016:ID:SNTL","1016","ID","SNTL","Long Valley","ID","Valley","170501230206",4890,44.78835,-116.08878,-8,"LGVI1","2001-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"593:UT:SNTL","593","UT","SNTL","Long Valley Jct","UT","Kane","150100080201",7465,37.48756,-112.51458,-8,"LVJU1","1986-06-11 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"762:CO:SNTL","762","CO","SNTL","Slumgullion","CO","Hinsdale","140200020502",11560,37.99076,-107.20392,-8,"SLMC2","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"594:ID:SNTL","594","ID","SNTL","Lookout","ID","Shoshone","170103020101",5190,47.45749,-115.70457,-8,"LKTI1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"941:WA:SNTL","941","WA","SNTL","Mowich","OR","Pierce","171100140105",3160,46.92833,-121.95232,-8,"MHSW1","1998-09-30 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"1167:OR:SNTL","1167","OR","SNTL","Smith Ridge","OR","Linn","170900040203",3270,44.30325,-122.04053,-8,"SMTO3","2011-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"596:UT:SNTL","596","UT","SNTL","Lookout Peak","UT","Salt Lake","160202040302",8161,40.83731,-111.70965,-8,"LOPU1","1988-06-23 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"597:WY:SNTL","597","WY","SNTL","Loomis Park","ID","Sublette","140401010201",8240,43.17387,-110.14007,-8,"LOPW4","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"765:WY:SNTL","765","WY","SNTL","Snider Basin","ID","Sublette","140401010906",8060,42.4949,-110.53203,-8,"SNIW4","1980-09-15 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"766:UT:SNTL","766","UT","SNTL","Snowbird","UT","Salt Lake","160202040202",9177,40.56914,-111.65852,-8,"SBDU1","1989-08-23 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"940:CO:SNTL","940","CO","SNTL","Lost Dog","CO","Routt","140500010203",9327,40.81557,-106.74833,-8,"LOTC2","1998-08-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"3051:CA:CSCAN","3051","CA","CSCAN","Tule River","GC","Tulare","180300060302",2429,36.05085,-118.7223,-8,NA,"2018-06-19 00:00","2100-01-01 00:00",NA,NA,"California"
NA,"868:WY:SNTL","868","WY","SNTL","Willow Creek","ID","Lincoln","170401050204",8080,42.81513,-110.83515,-8,"WILW4","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"1331:CA:SNTL","1331","CA","SNTL","Lost Lakes","UT","Alpine","160502010301",8640,38.64745,-119.95141,-8,NA,"2024-09-16 00:00","2100-01-01 00:00",NA,NA,"California"
NA,"770:ID:SNTL","770","ID","SNTL","Somsen Ranch","ID","Caribou","170402070101",6800,42.95275,-111.35933,-8,"SORI1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
